,0,1,2
0,0.0,0.0,15.0
1,2.4890158697766473,0.0,15.0
2,4.978031739553295,0.0,15.0
3,7.467047609329942,0.0,15.0
4,1.2445079348883237,2.1555509736491967,15.0
5,3.733523804664971,2.1555509736491967,15.0
6,6.222539674441618,2.1555509736491967,15.0
7,8.711555544218266,2.1555509736491967,15.0
8,2.4890158697766473,4.311101947298393,15.0
9,4.978031739553295,4.311101947298393,15.0
10,7.467047609329942,4.311101947298393,15.0
11,9.95606347910659,4.311101947298393,15.0
12,3.733523804664971,6.46665292094759,15.0
13,6.222539674441618,6.46665292094759,15.0
14,8.711555544218266,6.46665292094759,15.0
15,11.200571413994913,6.46665292094759,15.0
16,1.2445079348883237,0.7185169912163989,17.032272947547483
17,3.7335238046649706,0.7185169912163989,17.032272947547483
18,6.222539674441619,0.7185169912163989,17.032272947547483
19,8.711555544218266,0.7185169912163989,17.032272947547483
20,2.4890158697766473,2.8740679648655956,17.032272947547483
21,4.978031739553295,2.8740679648655956,17.032272947547483
22,7.467047609329942,2.8740679648655956,17.032272947547483
23,9.95606347910659,2.8740679648655956,17.032272947547483
24,3.733523804664971,5.029618938514792,17.032272947547483
25,6.222539674441618,5.029618938514792,17.032272947547483
26,8.711555544218267,5.029618938514792,17.032272947547483
27,11.200571413994915,5.029618938514792,17.032272947547483
28,4.978031739553295,7.185169912163989,17.032272947547483
29,7.467047609329942,7.185169912163989,17.032272947547483
30,9.95606347910659,7.185169912163989,17.032272947547483
31,12.445079348883237,7.185169912163989,17.032272947547483
32,0.0,1.4370339824327978,19.064545895094966
33,2.4890158697766473,1.4370339824327978,19.064545895094966
34,4.978031739553295,1.4370339824327978,19.064545895094966
35,7.467047609329941,1.4370339824327978,19.064545895094966
36,1.2445079348883235,3.592584956081994,19.064545895094966
37,3.733523804664971,3.592584956081994,19.064545895094966
38,6.222539674441618,3.592584956081994,19.064545895094966
39,8.711555544218264,3.592584956081994,19.064545895094966
40,2.4890158697766473,5.748135929731191,19.064545895094966
41,4.978031739553295,5.748135929731191,19.064545895094966
42,7.467047609329942,5.748135929731191,19.064545895094966
43,9.95606347910659,5.748135929731191,19.064545895094966
44,3.733523804664971,7.903686903380388,19.064545895094966
45,6.222539674441618,7.903686903380388,19.064545895094966
46,8.711555544218266,7.903686903380388,19.064545895094966
47,11.200571413994911,7.903686903380388,19.064545895094966
48,0.0,0.0,21.09681884264245
49,2.4890158697766473,0.0,21.09681884264245
50,4.978031739553295,0.0,21.09681884264245
51,7.467047609329942,0.0,21.09681884264245
52,1.2445079348883237,2.1555509736491967,21.09681884264245
53,3.733523804664971,2.1555509736491967,21.09681884264245
54,6.222539674441618,2.1555509736491967,21.09681884264245
55,8.711555544218266,2.1555509736491967,21.09681884264245
56,2.4890158697766473,4.311101947298393,21.09681884264245
57,4.978031739553295,4.311101947298393,21.09681884264245
58,7.467047609329942,4.311101947298393,21.09681884264245
59,9.95606347910659,4.311101947298393,21.09681884264245
60,3.733523804664971,6.46665292094759,21.09681884264245
61,6.222539674441618,6.46665292094759,21.09681884264245
62,8.711555544218266,6.46665292094759,21.09681884264245
63,11.200571413994913,6.46665292094759,21.09681884264245
