,0,1,2
0,1.76,1.2445079348883237,15.0
1,5.28,1.2445079348883237,15.0
2,8.8,1.2445079348883237,15.0
3,12.32,1.2445079348883237,15.0
4,1.76,3.733523804664971,15.0
5,5.28,3.733523804664971,15.0
6,8.8,3.733523804664971,15.0
7,12.32,3.733523804664971,15.0
8,1.76,6.222539674441618,15.0
9,5.28,6.222539674441618,15.0
10,8.8,6.222539674441618,15.0
11,12.32,6.222539674441618,15.0
12,1.76,8.711555544218266,15.0
13,5.28,8.711555544218266,15.0
14,8.8,8.711555544218266,15.0
15,12.32,8.711555544218266,15.0
16,0.0,0.0,16.244507934888325
17,3.52,0.0,16.244507934888325
18,7.04,0.0,16.244507934888325
19,10.56,0.0,16.244507934888325
20,0.0,2.4890158697766473,16.244507934888325
21,3.52,2.4890158697766473,16.244507934888325
22,7.04,2.4890158697766473,16.244507934888325
23,10.56,2.4890158697766473,16.244507934888325
24,0.0,4.978031739553295,16.244507934888325
25,3.52,4.978031739553295,16.244507934888325
26,7.04,4.978031739553295,16.244507934888325
27,10.56,4.978031739553295,16.244507934888325
28,0.0,7.467047609329942,16.244507934888325
29,3.52,7.467047609329942,16.244507934888325
30,7.04,7.467047609329942,16.244507934888325
31,10.56,7.467047609329942,16.244507934888325
32,1.76,1.2445079348883237,17.489015869776647
33,5.28,1.2445079348883237,17.489015869776647
34,8.8,1.2445079348883237,17.489015869776647
35,12.32,1.2445079348883237,17.489015869776647
36,1.76,3.733523804664971,17.489015869776647
37,5.28,3.733523804664971,17.489015869776647
38,8.8,3.733523804664971,17.489015869776647
39,12.32,3.733523804664971,17.489015869776647
40,1.76,6.222539674441618,17.489015869776647
41,5.28,6.222539674441618,17.489015869776647
42,8.8,6.222539674441618,17.489015869776647
43,12.32,6.222539674441618,17.489015869776647
44,1.76,8.711555544218266,17.489015869776647
45,5.28,8.711555544218266,17.489015869776647
46,8.8,8.711555544218266,17.489015869776647
47,12.32,8.711555544218266,17.489015869776647
48,0.0,0.0,18.73352380466497
49,3.52,0.0,18.73352380466497
50,7.04,0.0,18.73352380466497
51,10.56,0.0,18.73352380466497
52,0.0,2.4890158697766473,18.73352380466497
53,3.52,2.4890158697766473,18.73352380466497
54,7.04,2.4890158697766473,18.73352380466497
55,10.56,2.4890158697766473,18.73352380466497
56,0.0,4.978031739553295,18.73352380466497
57,3.52,4.978031739553295,18.73352380466497
58,7.04,4.978031739553295,18.73352380466497
59,10.56,4.978031739553295,18.73352380466497
60,0.0,7.467047609329942,18.73352380466497
61,3.52,7.467047609329942,18.73352380466497
62,7.04,7.467047609329942,18.73352380466497
63,10.56,7.467047609329942,18.73352380466497
