,0,1,2
0,0.0831247200000007,0.1662870350000034,0.3457925319999973
1,0.0831569580000036,0.6663034560000014,0.3465029600000022
2,0.5831758380000025,0.166291416,0.3457843070000024
3,0.5831761959999966,0.6663340329999983,0.3457843070000024
4,0.3336045149999975,0.167210132000001,0.3487314580000032
5,0.3332147300000017,0.6650322679999974,0.3463229540000015
6,0.8340328339999985,0.1680454019999971,0.3439100379999971
7,0.8318350320000008,0.6650341750000024,0.3463324310000004
8,0.0844292940000031,0.4162545200000025,0.3463343980000033
9,0.0844283180000005,0.9176233410000023,0.3463343980000033
10,0.5822466609999992,0.4158487019999981,0.3487403990000004
11,0.5814348460000005,0.9154437779999967,0.3438979980000028
12,0.3336057069999967,0.4158437849999999,0.3487309810000028
13,0.3332134489999987,0.9176319239999984,0.3463228339999986
14,0.831834256999997,0.4162515399999975,0.3463324310000004
15,0.8340327740000006,0.915439843999998,0.3439097400000009
16,0.1682753321962567,0.084096955943948,0.440964437426789
17,0.1680300312925148,0.5829018440436116,0.4400951884756611
18,0.6661628668959998,0.0816229166443847,0.4386489233772195
19,0.6628899854031371,0.5802991420058615,0.4420086327662516
20,0.4167593182677375,0.085009592834419,0.4413806834259375
21,0.4162151449435301,0.579614462299138,0.442651811660696
22,0.9148877852385446,0.0804953763733611,0.437555685021443
23,0.9156588541374079,0.5834104055215409,0.4390327672060057
24,0.1686473839335426,0.3338754297586332,0.4409084996752525
25,0.1683616834415193,0.8335380945181813,0.4392437156463948
26,0.664766006157379,0.3317057697380241,0.4411487097021353
27,0.6646070427090175,0.8305990267037148,0.4387851687304578
28,0.4166493494482591,0.3333939622792744,0.4449132641721592
29,0.4167004468486634,0.8300842639704996,0.4394196439411536
30,0.9153075414079977,0.3312628227614955,0.4383150047246025
31,0.9162683910749454,0.8322172725230498,0.438347040303005
32,0.9966121894165911,0.4987445667574511,0.5320803898517762
33,0.9965839054582526,0.9955014972091005,0.5321455364191422
34,0.5089013378912125,0.5044909882798432,0.5406518795173502
35,0.5004879881465282,0.9968022588872877,0.5342026099364934
36,0.2377165348489698,0.4944644801134379,0.5346036060752748
37,0.2495178048467191,0.9955427571886211,0.5345115756484544
38,0.7549300933515191,0.5015965084510803,0.5331657494195349
39,0.7507915885992165,-5.6980529475e-06,0.5324607959289622
40,0.993785459961459,0.2451975551305079,0.530433444793517
41,0.0021679762362277,0.7498688987419413,0.5334162598435542
42,0.5100621681107431,0.2444706555950986,0.5362895756856138
43,0.507874192376171,0.7563140338343113,0.5324713918615717
44,0.2360730653733494,0.2423478229366011,0.534835815486362
45,0.2495540418624601,0.7517798437448453,0.5332889186398346
46,0.7522859083131844,0.2467453711222595,0.5330578384053027
47,0.7552849673865805,0.7510920602716618,0.5319313425381516
