,simulated
,envelope
eV,
525.1299999999969,2.74148064811265e-28
525.1309999999969,2.8080776796858118e-28
525.1319999999969,2.8762783329008825e-28
525.1329999999969,2.9461208749225856e-28
525.1339999999968,3.017644477652071e-28
525.1349999999968,3.0908892389140517e-28
525.1359999999968,3.1658962041358306e-28
525.1369999999968,3.2427073885281703e-28
525.1379999999967,3.3213657997810023e-28
525.1389999999967,3.40191546128463e-28
525.1399999999967,3.484401435889263e-28
525.1409999999967,3.568869850214536e-28
525.1419999999966,3.655367919522378e-28
525.1429999999966,3.74394397316538e-28
525.1439999999966,3.8346474806245014e-28
525.1449999999966,3.927529078149219e-28
525.1459999999965,4.0226405960140913e-28
525.1469999999965,4.120035086405589e-28
525.1479999999965,4.21976685195458e-28
525.1489999999965,4.321891474927249e-28
525.1499999999965,4.426465847091932e-28
525.1509999999964,4.533548200275769e-28
525.1519999999964,4.643198137627167e-28
525.1529999999964,4.755476665600776e-28
525.1539999999964,4.870446226680799e-28
525.1549999999963,4.988170732860248e-28
525.1559999999963,5.108715599892711e-28
525.1569999999963,5.232147782334647e-28
525.1579999999963,5.358535809396275e-28
525.1589999999962,5.48794982161992e-28
525.1599999999962,5.620461608403138e-28
525.1609999999962,5.756144646388182e-28
525.1619999999962,5.895074138735871e-28
525.1629999999961,6.037327055304737e-28
525.1639999999961,6.182982173755761e-28
525.1649999999961,6.332120121604492e-28
525.1659999999961,6.484823419241053e-28
525.166999999996,6.64117652394121e-28
525.167999999996,6.801265874890359e-28
525.168999999996,6.96517993924367e-28
525.169999999996,7.13300925924679e-28
525.170999999996,7.304846500439133e-28
525.1719999999959,7.480786500967006e-28
525.1729999999959,7.6609263220305135e-28
525.1739999999959,7.845365299489558e-28
525.1749999999959,8.034205096656527e-28
525.1759999999958,8.227549758301776e-28
525.1769999999958,8.425505765899863e-28
525.1779999999958,8.628182094144612e-28
525.1789999999958,8.835690268761993e-28
525.1799999999957,9.048144425649766e-28
525.1809999999957,9.265661371375726e-28
525.1819999999957,9.488360645062386e-28
525.1829999999957,9.716364581692619e-28
525.1839999999956,9.949798376867046e-28
525.1849999999956,1.0188790153046149e-27
525.1859999999956,1.0433471027311189e-27
525.1869999999956,1.0683975180677822e-27
525.1879999999956,1.0940439928998817e-27
525.1889999999955,1.120300579549004e-27
525.1899999999955,1.1471816584918758e-27
525.1909999999955,1.1747019459489454e-27
525.1919999999955,1.2028765016468664e-27
525.1929999999954,1.2317207367584428e-27
525.1939999999954,1.2612504220244376e-27
525.1949999999954,1.2914816960611193e-27
525.1959999999954,1.322431073857791e-27
525.1969999999953,1.3541154554687334e-27
525.1979999999953,1.3865521349037362e-27
525.1989999999953,1.4197588092219347e-27
525.1999999999953,1.4537535878334089e-27
525.2009999999952,1.4885550020132954e-27
525.2019999999952,1.5241820146332054e-27
525.2029999999952,1.560654030114846e-27
525.2039999999952,1.5979909046110044e-27
525.2049999999952,1.63621295641863e-27
525.2059999999951,1.6753409766298914e-27
525.2069999999951,1.715396240025949e-27
525.2079999999951,1.7564005162193657e-27
525.2089999999951,1.7983760810505315e-27
525.209999999995,1.8413457282439472e-27
525.210999999995,1.885332781330115e-27
525.211999999995,1.9303611058392544e-27
525.212999999995,1.9764551217726194e-27
525.2139999999949,2.0236398163580626e-27
525.2149999999949,2.0719407570960134e-27
525.2159999999949,2.1213841051023228e-27
525.2169999999949,2.1719966287550413e-27
525.2179999999948,2.2238057176516017e-27
525.2189999999948,2.2768393968835893e-27
525.2199999999948,2.3311263416361175e-27
525.2209999999948,2.386695892119373e-27
525.2219999999948,2.4435780688394e-27
525.2229999999947,2.501803588216164e-27
525.2239999999947,2.561403878556445e-27
525.2249999999947,2.6224110963895735e-27
525.2259999999947,2.6848581431745198e-27
525.2269999999946,2.748778682385712e-27
525.2279999999946,2.8142071569875304e-27
525.2289999999946,2.8811788073048878e-27
525.2299999999946,2.949729689299578e-27
525.2309999999945,3.019896693261286e-27
525.2319999999945,3.0917175629223437e-27
525.2329999999945,3.165230915006187e-27
525.2339999999945,3.24047625921878e-27
525.2349999999944,3.317494018693416e-27
525.2359999999944,3.3963255508985435e-27
525.2369999999944,3.477013169019636e-27
525.2379999999944,3.559600163824781e-27
525.2389999999943,3.6441308260260265e-27
525.2399999999943,3.73065046914665e-27
525.2409999999943,3.819205452906089e-27
525.2419999999943,3.909843207134063e-27
525.2429999999943,4.002612256225604e-27
525.2439999999942,4.097562244149512e-27
525.2449999999942,4.194743960021918e-27
525.2459999999942,4.2942093642584645e-27
525.2469999999942,4.3960116153170985e-27
525.2479999999941,4.500205097045809e-27
525.2489999999941,4.606845446647435e-27
525.2499999999941,4.715989583276764e-27
525.2509999999941,4.8276957372831064e-27
525.251999999994,4.9420234801129526e-27
525.252999999994,5.0590337548879346e-27
525.253999999994,5.178788907672305e-27
525.254999999994,5.30135271944621e-27
525.255999999994,5.426790438799934e-27
525.2569999999939,5.555168815365426e-27
525.2579999999939,5.686556134001441e-27
525.2589999999939,5.821022249749581e-27
525.2599999999939,5.9586386235772576e-27
525.2609999999938,6.0994783589265406e-27
525.2619999999938,6.243616239086042e-27
525.2629999999938,6.391128765404242e-27
525.2639999999938,6.542094196363153e-27
525.2649999999937,6.696592587531413e-27
525.2659999999937,6.85470583241641e-27
525.2669999999937,7.016517704235486e-27
525.2679999999937,7.182113898626401e-27
525.2689999999936,7.351582077318711e-27
525.2699999999936,7.525011912786073e-27
525.2709999999936,7.702495133903493e-27
525.2719999999936,7.884125572628618e-27
525.2729999999935,8.069999211733469e-27
525.2739999999935,8.26021423360708e-27
525.2749999999935,8.454871070154798e-27
525.2759999999935,8.654072453816883e-27
525.2769999999934,8.8579234697331e-27
525.2779999999934,9.06653160907691e-27
525.2789999999934,9.28000682358678e-27
