,simulated
,envelope
eV,
525.1309999999969,9.342228032526802e-27
525.1319999999969,9.569125621042453e-27
525.1329999999969,9.801485629534736e-27
525.1339999999968,1.0039438379481147e-26
525.1349999999968,1.0283117272825612e-26
525.1359999999968,1.0532658864102712e-26
525.1369999999968,1.0788202934231486e-26
525.1379999999967,1.104989256602207e-26
525.1389999999967,1.1317874221430594e-26
525.1399999999967,1.1592297820605074e-26
525.1409999999967,1.187331682276104e-26
525.1419999999966,1.2161088308931402e-26
525.1429999999966,1.2455773066630917e-26
525.1439999999966,1.2757535676481374e-26
525.1449999999966,1.306654460084101e-26
525.1459999999965,1.338297227448472e-26
525.1469999999965,1.3706995197381102e-26
525.1479999999965,1.4038794029617514e-26
525.1489999999965,1.43785536885157e-26
525.1499999999965,1.4726463447996153e-26
525.1509999999964,1.5082717040237383e-26
525.1519999999964,1.5447512759683416e-26
525.1529999999964,1.5821053569454974e-26
525.1539999999964,1.6203547210217096e-26
525.1549999999963,1.659520631156163e-26
525.1559999999963,1.6996248505959898e-26
525.1569999999963,1.7406896545345333e-26
525.1579999999963,1.7827378420386215e-26
525.1589999999962,1.825792748251132e-26
525.1599999999962,1.869878256874608e-26
525.1609999999962,1.9150188129430946e-26
525.1619999999962,1.9612394358882112e-26
525.1629999999961,2.0085657329064012e-26
525.1639999999961,2.0570239126341163e-26
525.1649999999961,2.106640799138188e-26
525.1659999999961,2.157443846228206e-26
525.166999999996,2.209461152098613e-26
525.167999999996,2.2627214743077937e-26
525.168999999996,2.3172542451018753e-26
525.169999999996,2.3730895870913762e-26
525.170999999996,2.430258329288016e-26
525.1719999999959,2.4887920235107583e-26
525.1729999999959,2.548722961169056e-26
525.1739999999959,2.6100841904317113e-26
525.1749999999959,2.672909533790542e-26
525.1759999999958,2.737233606027531e-26
525.1769999999958,2.803091832594761e-26
525.1779999999958,2.870520468416486e-26
525.1789999999958,2.9395566171229626e-26
525.1799999999957,3.0102382507256935e-26
525.1809999999957,3.082604229744665e-26
525.1819999999957,3.1566943237968304e-26
525.1829999999957,3.2325492326573517e-26
525.1839999999956,3.310210607803805e-26
525.1849999999956,3.389721074454356e-26
525.1859999999956,3.471124254111219e-26
525.1869999999956,3.554464787620689e-26
525.1879999999956,3.6397883587618595e-26
525.1889999999955,3.72714171837537e-26
525.1899999999955,3.8165727090452136e-26
525.1909999999955,3.908130290345276e-26
525.1919999999955,4.0018645646644384e-26
525.1929999999954,4.0978268036220797e-26
525.1939999999954,4.196069475088619e-26
525.1949999999954,4.2966462708239947e-26
525.1959999999954,4.3996121347481955e-26
525.1969999999953,4.5050232918585965e-26
525.1979999999953,4.6129372778079713e-26
525.1989999999953,4.723412969158894e-26
525.1999999999953,4.8365106143293363e-26
525.2009999999952,4.9522918652452896e-26
525.2019999999952,5.070819809716332e-26
525.2029999999952,5.192159004550459e-26
525.2039999999952,5.316375509425317e-26
525.2049999999952,5.443536921531623e-26
525.2059999999951,5.573712411008283e-26
525.2069999999951,5.706972757185036e-26
525.2079999999951,5.843390385652254e-26
525.2089999999951,5.983039406175865e-26
525.209999999995,6.125995651476775e-26
525.210999999995,6.272336716893957e-26
525.211999999995,6.422142000951871e-26
525.212999999995,6.575492746851441e-26
525.2139999999949,6.732472084906697e-26
525.2149999999949,6.893165075947603e-26
525.2159999999949,7.057658755710529e-26
525.2169999999949,7.226042180239876e-26
525.2179999999948,7.39840647232241e-26
525.2189999999948,7.574844868978162e-26
525.2199999999948,7.75545277003127e-26
525.2209999999948,7.940327787785916e-26
525.2219999999948,8.129569797830895e-26
525.2229999999947,8.323280990999534e-26
525.2239999999947,8.521565926510105e-26
525.2249999999947,8.724531586313386e-26
525.2259999999947,8.932287430675684e-26
525.2269999999946,9.144945455021852e-26
525.2279999999946,9.362620248071387e-26
525.2289999999946,9.585429051292292e-26
525.2299999999946,9.813491819704892e-26
525.2309999999945,1.0046931284065158e-25
525.2319999999945,1.0285873014457846e-25
525.2329999999945,1.0530445485332487e-25
525.2339999999945,1.07807801420131e-25
525.2349999999944,1.1037011468716256e-25
525.2359999999944,1.1299277058109568e-25
525.2369999999944,1.156771768244731e-25
525.2379999999944,1.18424773663153e-25
525.2389999999943,1.212370346102515e-25
525.2399999999943,1.241154672069164e-25
525.2409999999943,1.270616138003236e-25
525.2419999999943,1.3007705233927866e-25
525.2429999999943,1.3316339718781435e-25
525.2439999999942,1.3632229995720002e-25
525.2449999999942,1.3955545035675144e-25
525.2459999999942,1.4286457706389107e-25
525.2469999999942,1.4625144861385728e-25
525.2479999999941,1.4971787430953945e-25
525.2489999999941,1.5326570515184267e-25
525.2499999999941,1.5689683479108806e-25
525.2509999999941,1.6061320049988764e-25
525.251999999994,1.644167841679794e-25
525.252999999994,1.6830961331952924e-25
525.253999999994,1.7229376215337258e-25
525.254999999994,1.7637135260673703e-25
525.255999999994,1.805445554429513e-25
525.2569999999939,1.8481559136368269e-25
525.2579999999939,1.8918673214624665e-25
525.2589999999939,1.9366030180656372e-25
525.2599999999939,1.9823867778829637e-25
525.2609999999938,2.0292429217879742e-25
525.2619999999938,2.077196329524392e-25
525.2629999999938,2.126272452419381e-25
525.2639999999938,2.176497326383005e-25
525.2649999999937,2.2278975852002734e-25
525.2659999999937,2.280500474122285e-25
525.2669999999937,2.33433386376314e-25
525.2679999999937,2.3894262643093345e-25
525.2689999999936,2.4458068400488493e-25
525.2699999999936,2.503505424226575e-25
525.2709999999936,2.562552534234081e-25
525.2719999999936,2.6229793871400687e-25
525.2729999999935,2.6848179155703014e-25
525.2739999999935,2.748100783943816e-25
525.2749999999935,2.8128614050739783e-25
525.2759999999935,2.879133957141924e-25
525.2769999999934,2.946953401051263e-25
525.2779999999934,3.016355498171895e-25
525.2789999999934,3.0873768284820962e-25
